,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,A.1 Total Costs,A.1_Expected Number of Deaths,A.2 Total Costs,A.2_Expected Number of Deaths,A.3 Total Costs,A.3_Expected Number of Deaths,A.4 Total Costs,A.4_Expected Number of Deaths,A.5 Total Costs,A.5_Expected Number of Deaths,RfR Total Costs,Expected Evacuation Costs
89,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,3,6,0,0,0,7,0,0,1,0,0,0,0,0,0,109448217.91765803,0.0,88532299.75493506,0.017942140131910658,34588824.28235519,0.031261872952380934,1853944.4479714767,0.001102885559064781,0.0,0.0,698400000.0,0.0
90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,1,1,0,2,4,2,7,1,0,108385078.12519547,0.0,47911135.22223987,0.05555857807682009,41292219.28177295,0.0,26670945.54240884,0.0,75869639.77914998,0.0,121200000.0,0.0
91,1,0,0,1,1,1,1,1,0,1,0,1,1,0,1,3,5,0,0,0,5,0,0,0,5,9,5,5,0,0,3,53972506.18695759,0.0,66921091.26139141,0.001049907591272441,31587310.781940177,0.0007236220709845574,50838317.12486863,0.0,43330680.035137095,0.0017310005694447833,1554000000.0,1654.0142902763077
92,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,6,4,3,0,0,0,0,7,3,1,2,0,0,0,219012720.1300152,0.0,50441129.01581793,0.0031434328001863333,63579242.12629239,0.0656109107904225,23831364.991512045,0.0,17180194.122177336,0.019326473129575247,205800000.0,0.0
93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,1,2,0,0,0,0,0,1,7,6,7,0,7,0,147848759.27215046,0.0,23059121.6131982,0.009880425551055576,20299287.62732069,0.0,52258978.91749231,0.0,65885010.740942515,0.008628031171071068,30700000.0,1552.3349028819298
94,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,7,2,0,0,0,0,7,5,3,0,0,0,1,6,115272862.040791,0.0,22942197.9195889,0.027179418364287965,70656192.99188861,0.0,8453407.696608048,0.0,66687072.31506137,0.0,236500000.0,0.0
95,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,0,2,2,0,0,1,0,0,1,0,3,0,82486364.32617709,0.0,112328326.08033869,0.027801172285721,63670342.14781709,0.09577780366052555,8445619.828308921,0.0013956580313047307,30351526.042379983,0.0,205800000.0,0.0
96,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,3,0,4,0,0,1,7,3,0,6,0,0,0,0,0,0,47847947.961454235,0.0,129165749.68056506,0.0021211118358586403,58926842.49039639,0.0,6269185.378470762,0.0005007467013222346,40414821.11816024,0.005371129424497103,267200000.0,4639.3790498481485
97,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,4,2,0,0,2,2,0,0,0,3,6,0,0,0,90462322.17815001,0.0,58762919.664397605,0.018674644506668822,22167818.198803753,0.0,24255026.810919806,0.0012310692742748329,41916795.380341694,0.04670886897252165,485000000.0,0.0
98,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,7,0,1,3,1,5,187567109.76080626,0.16080671763263804,0.0,0.0,56604892.31464201,0.0,22258486.725668453,0.0,99996697.59630913,0.0,213300000.0,0.0
99,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,2,0,0,5,0,1,1,0,0,7,1,0,0,37255203.23710208,0.0,91350859.74556586,0.03703905205121339,56224985.38634558,0.03321937464576401,14261651.781499248,0.0,25393861.330371454,0.0003978090126271782,974100000.0,0.0
100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,1,0,0,0,7,1,7,100714900.1874114,0.0,58093958.43944539,0.06727720392108866,93308064.50134437,0.15772968116438427,0.0,0.0,133692142.82376754,0.0,84600000.0,0.0
101,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,5,6,3,0,0,0,0,7,0,0,1,0,32694901.094161935,0.0,206773106.08795622,0.0,44036520.58195476,0.014762454927845062,14261651.781499248,0.0,25037214.086173728,0.0,205800000.0,1882.8519036565626
102,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,6,7,3,3,32694901.094161935,0.0,23059121.6131982,0.027445626530709935,20299287.62732069,0.0,22201592.771930076,0.0016597941122513348,125065178.98441488,0.0,199900000.0,0.0
103,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,3,2,0,0,0,0,6,0,0.0,0.0,69705171.79491878,0.013349814676500711,62730241.79863031,0.010860081433237096,3760598.340321849,0.0008863698774778797,40273672.383724004,0.0,339000000.0,1531.4366450211862
104,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,1,2,0,2,0,3,0,0,0,3,0,71223146.50296113,0.0,110545598.76009402,0.032853747567789686,80064901.57780002,0.12732653319417173,8453407.696608048,0.0,30351526.042379983,0.0,425300000.0,0.0
105,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,2,2,0,2,0,0,3,9,0,0,0,0,3,0,139622361.67814133,0.05360223921087935,43343530.158480786,0.0006106381943773464,69113893.35624374,0.0,3979146.8880198253,0.0024989574669449168,30351526.042379983,0.0,559900000.0,0.0
106,0,1,0,1,0,1,1,1,1,0,0,1,1,1,0,3,0,0,2,1,0,0,0,7,1,2,5,7,0,1,0,37255203.23710208,0.0,60602701.40330648,0.003101805303861365,59903444.52010451,0.0,37213531.820345156,0.0,39773768.81910821,0.001959566999990682,1245700000.0,2625.9192822312057
107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,1,6,5,6,0,1,0,1,0,0,121664486.34854928,0.007270983790611963,84758237.86046812,0.008133277739447112,112068510.66038358,0.0,8332499.255105671,0.00020596370098332456,39951595.22921928,0.0025124635878720687,0.0,4454.415587274879
108,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,3,1,1,1,0,2,0,2,0,1,0,0,2,0,2,0,101474517.63440433,0.0,52057534.97173174,0.0013002469278125574,43878096.290305056,0.0,11227356.474728897,0.00030096063192905863,55471765.10345791,0.003740971439742438,607900000.0,3081.167282124835
109,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,3,7,0,5,0,0,0,0,3,0,0.0,0.0,145249587.00252253,0.010329457193509752,70656192.99188861,0.0,6636488.138211392,0.004470186013028817,44374786.28691901,0.015534106974667996,339000000.0,0.0
110,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,1,4,0,0,6,0,0,0,0,5,0,193183742.79658946,0.1072044784217587,100910382.19756,0.008491393520963262,31398797.71871161,0.0,7095251.170814474,0.004452004788205478,36676675.840294495,0.0,30700000.0,0.0
111,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,5,7,0,0,4,2,0,1,0,2,0,0,32694901.094161935,0.0,146137633.1823734,0.0,66244232.76017089,0.032033664173796085,13047628.2269172,0.004567828813399802,33493546.20907199,0.006670469986338763,456000000.0,0.0
112,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,4,2,1,0,0,0,0,0,6,7,3,32694901.094161935,0.0,109925367.31208102,0.003213612733758597,23466392.83466295,0.002497253225718586,6446653.005359758,0.0015712931506930677,141314653.8809178,0.0,402100000.0,575.7315309046388
113,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,7,7,5,5,0,0,0,0,6,0,1,0,3,68139002.95605196,0.0,237392368.97149292,0.0,4661803.305148384,0.010052915047848589,14858684.935104314,0.0015549817889129003,93355118.06811073,0.04173886065076067,517400000.0,0.0
114,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7,2,5,0,0,6,0,1,1,0,0,1,0.0,0.0,207875623.52720356,0.0,60756478.10668145,0.0656109107904225,15121654.463917853,0.0015461618721057256,42641164.762738176,0.019835524024230035,339000000.0,0.0
115,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,7,0,0,0,3,0,1,1,0,0,0,0,5,0,0,68139002.95605196,0.0,68948264.65741375,0.002944919503684787,70747225.5544804,0.007919616768135608,4052638.985888114,0.00030940687539037556,36676675.840294495,0.0,512200000.00000006,3299.547156242881
116,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,5,0,7,0,3,0,1,0,6,1,4,0,0,0,53972506.18695759,0.0,133844205.0086204,0.0,37682935.076144256,0.013647335673684678,32585053.787652515,0.0,0.0,0.0,865900000.0,459.38324439254234
117,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7,6,3,0,0,0,0,0,0,0,0,0,3,0,0,210412756.01456407,0.0,23059121.6131982,0.027445626530709935,0.0,0.0,0.0,0.0,30351526.042379983,0.0,286800000.0,0.0
118,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,185318376.6420668,0.04731879278056749,60551519.27500618,0.009263465165428112,34466153.169078,0.01129261569127352,8537655.991290366,0.0005458202925193196,38154166.081338055,0.015286284477469925,30700000.0,3905.1347862312095
119,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,6,1,1,0,3,0,0,0,0,1,42291505.65437629,0.0,97985860.25493145,0.03703905205121339,55946728.004573464,0.03270898149253436,8453407.696608048,0.0,25393861.330371454,0.0003978090126271782,679700000.0,0.0
120,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,3,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,71223146.50296113,0.0,109257162.28787515,0.004449938225500237,30786589.135226294,0.008215938909176386,3541598.714857675,0.00026705221270316025,24736601.25816436,0.003285887501153568,764300000.0,5938.922657742773
121,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,1,0,9,5,1,0,0,0,3,0,2,68139002.95605196,0.0,73177395.32972682,0.014819939737754216,112067966.90124372,0.0,9751886.739230748,0.002183677525540919,60854576.45659251,0.0,169200000.0,1522.2147295215368
122,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,3,3,0,0,0,0,0,2,0,0,4,0,0,9,151590624.13977692,0.05360223921087935,15151819.40002359,0.017599106408737467,23393163.256905984,0.002641012955761391,11950379.769076873,0.0014789293169508782,105060029.3085688,0.05774865680071378,348200000.0,0.0
123,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,3,0,0,2,0,1,0,0,6,0,32694901.094161935,0.0,80649599.52883263,0.01371127067445918,39931917.30900885,0.014190390232904656,6551695.438756808,5.395034948478856e-05,40273672.383724004,0.0,897500000.0,1524.7623102981845
124,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,3,0,0,0,0,4,0,0,5,2,3,7,0,0,0,42291505.65437629,0.0,68302601.13244228,0.0062355555876933725,29453303.714592177,0.0005079270007982393,33243708.884238053,0.0,1445091.2398131648,0.0005726873028048013,1239600000.0,552.6753137957296
125,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,2,0,7,4,4,0,0,4,0,1,4,0,1,0,99777573.15737084,0.006432268705305522,218040838.5480165,0.0,40644253.25497214,0.003728271017643255,20485120.456597432,0.00032045642859653836,76539361.61145948,0.006951989799157019,61400000.0,6118.767315749406
126,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,4,0,0,5,0,0,3,60717312.84309486,0.0,23059121.6131982,0.027445626530709935,47604893.24040605,0.0,16797260.534606352,0.0033195882245026695,73734520.43398571,0.04793350650595038,115300000.0,0.0
127,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,5,0,0,3,2,0,0,7,0,2,6,0,0,0,53972506.18695759,0.0,102849639.10902283,0.009059806121429322,48608424.27809466,0.031647768563088506,20793414.8415654,0.0,31627210.921103477,0.03536963099889803,577200000.0,0.0
128,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,3,1,0,0,0,1,0,1,0,0,0,7,37255203.23710208,0.0,90143923.5488522,0.0,63824847.31440303,0.03470054912259081,16002753.405414006,0.002277306156048215,121348814.38378099,0.030916800360649366,115300000.0,4406.276545484436
129,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,1,3,1,1,3,0,0,0,1,2,167336245.4949138,0.1072044784217587,47449235.53699251,0.010755691160677748,69869514.91937588,0.0,8453407.696608048,0.0,66045494.847236656,0.013834605039947698,61400000.0,0.0
130,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,7,0,0,0,1,6,0,1,3,0,0,2,4,0,130661372.87632072,0.008040335881631906,53396941.35178764,0.0026398659613106204,56232105.137590505,0.0,8453407.696608048,0.0,63275368.490582086,0.0,92100000.0,1659.7414949383815
131,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,3,2,0,4,0,0,1,2,0,0,0,3,0,0,0,0,88429031.37443781,0.0,61187319.871352956,0.003261530203714555,22506632.340351515,9.005997102840838e-05,8453407.696608048,0.0,14023260.244539032,0.0018640928369601595,710400000.0,2616.4934762362986
132,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5,5,7,6,0,0,0,0,0,3,3,32694901.094161935,0.0,145658867.13727885,0.018519526025606695,73946120.41768885,0.0,4528133.379334318,0.0030923237442114513,63921995.57957761,0.0,290400000.0,0.0
133,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,7,4,0,0,0,2,7,0,0,0,37255203.23710208,0.0,137781038.01547197,0.027801172285721,26403379.542306438,0.0,22585050.269750636,0.0,29972251.30564663,0.03352672194570323,595100000.0,0.0
134,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,7,0,2,1,6,0,0,0,0,0,0,0,0,1,0,115272862.040791,0.0,113999569.57117376,0.008616125844059347,0.0,0.0,6283577.801607173,0.004088746586098065,39773768.81910821,0.016329724999922354,989600000.0,0.0
135,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,7,1,5,0,0,1,0,0,0,0,0,0,162299943.07763958,0.1072044784217587,199433505.39254242,0.0,21885532.79177561,0.0034790832193357787,8990120.605509713,0.00557809056010196,66875951.71177012,0.07431067406268796,61400000.0,0.0
136,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,4,5,1,0,4,0,0,0,0,4,0,0,156608120.56145063,0.07783885184625255,173064400.52387938,0.0,26403379.542306438,0.0,12278137.240199728,0.007695914410680128,33377116.55719709,0.0,61400000.0,0.0
137,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,7,0,5,4,3,3,0,5,0,0.0,0.0,77750689.04946056,0.04116649927153948,70656192.99188861,0.0,30059556.316496484,0.0,36676675.840294495,0.0,340700000.0,0.0
138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,1,0,3,0,0,7,1,0,0,131589015.09783602,0.048473225270746406,84758237.86046812,0.05422185159631407,45324187.55237766,0.0,14261651.781499248,0.0,39951595.22921928,0.016749757252480454,0.0,0.0
139,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,3,3,0,0,0,0,0,2,0,0,4,7,0,9,89068254.21950817,0.0,22766812.379174955,0.02678010611465497,47433797.47442408,0.055008087972815506,13499593.627579734,0.002509479237087663,111391319.54155913,0.0,704500000.0,0.0
140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,8,0,0,4,0,3,6,0,1,0,1,0,1,6,144229490.88175502,0.0,72723226.41335936,0.008073264470530639,58926842.49039639,0.0,17681221.230680868,0.0012282162824685395,83573225.53857917,0.0068303690092536146,0.0,1429.2940031114451
141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,1,0,0,1,0,0,7,7,123239682.76336361,0.006432268705305522,57717596.29446736,0.00797043773959273,56803676.06433253,0.009463780869863056,6320800.309666242,0.0,100105457.62015328,0.0,0.0,6902.799226030493
142,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,1,3,0,6,1,0,0,71223146.50296113,0.0,22766812.379174955,0.02678010611465497,43878096.290305056,0.0,22374727.640758883,0.0,69780357.51531039,0.05024927175744136,146000000.0,0.0
143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,7,0,0,0,0,0,0,7,6,0,0,3,72222705.9376919,0.0,73315450.27094865,0.0,111509563.49541059,0.02934122511862812,30185557.33409556,0.0,30351526.042379983,0.0,0.0,6043.518047677594
144,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7,7,6,1,6,0,1,0,0,3,3,7,0.0,0.0,271785414.69060427,0.0,54357254.29463932,0.0034790832193357787,13539785.7345459,0.005099772081131549,117986508.97214425,0.0,315200000.0,0.0
145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,3,1,0,0,3,0,0,0,0,0,7,60717312.84309486,0.0,139253150.78153905,0.009370382315588299,113236684.02294725,0.19589196723470914,5136813.981366552,0.0032151462193233116,44193513.54513965,0.0,0.0,0.0
146,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,8,6,2,0,0,0,1,0,0,0,0,7,3,0,4,215373178.56511745,0.0,22766812.379174955,0.02678010611465497,20299287.62732069,0.0,17847050.421449758,0.002272775794397667,67268466.33257627,0.0,573600000.0,0.0
147,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,9,0,3,0,0,0,0,0,0,2,37255203.23710208,0.0,146723954.31276256,0.01838582040928063,38436188.27923848,0.03165104178961571,5972825.348598363,0.003794939322009287,27578229.96765524,0.0,327000000.0,0.0
148,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,2,5,0,0,0,0,0,0,0,0,7,0,7,162299943.07763958,0.012864537410611044,59410102.93073928,0.0,14240873.712665698,0.003728271017643255,8867338.194250837,0.0006534458978145997,100105457.62015328,0.0,61400000.0,3657.3239185258935
149,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,3,0,0,9,0,6,0,5,7,1,0,0,0,42291505.65437629,0.0,105403728.50822663,0.006618895347341027,31398797.71871161,0.0,37399150.53166599,0.0,14741057.697585676,0.005902698150349675,327000000.0,1043.2900238418333
150,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,6,0,1,0,7,3,1,0,0,0,4,0,0,0,0,100714900.1874114,0.0,141394167.90380895,0.008837965982744334,20299287.62732069,0.0,11465994.719593888,0.0011127175529298346,47576201.982211076,0.05336224596993327,523300000.0,0.0
151,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,7,7,0,0,0,42291505.65437629,0.0,61304243.56496225,0.027445626530709935,14166865.541757314,0.03136837692020422,39729636.51553115,0.0,81537160.47294378,0.09039540783225572,30700000.0,0.0
152,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,5,0,0,7,0,0,0,0,0,0,32694901.094161935,0.0,91350859.74556586,0.013334058738436821,37331152.12572713,0.0024151568955922873,2140941.657543885,0.0005087100512278872,14023260.244539032,0.0055922785108804786,461900000.0,1721.7630048795322
153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,4,0,1,1,0,0,7,0,0,0,0,0,5,119252509.8856793,0.0,112729385.82268319,0.014819939737754216,107818581.16972756,0.05762233933332556,5136813.981366552,0.0011574526389563921,36676675.840294495,0.0,0.0,3279.999438475946
154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,3,1,0,0,0,0,7,146624653.6071644,0.024236612635373203,58093958.43944539,0.06727720392108866,97206809.32538506,0.15772968116438427,6320800.309666242,0.0,44193513.54513965,0.0,0.0,0.0
155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,2,0,1,1,1,0,0,0,3,156608120.56145063,0.028021986664650923,84381875.71549009,0.019211386381859336,57008780.867329314,0.010611862788934973,14869286.719690122,0.0004943128823599789,30351526.042379983,0.0,0.0,2690.522238958439
156,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,3,0,0,0,5,1,3,6,0,3,5,0,0,0,0,0,0.0,0.0,163180434.23566717,0.0,61001668.01785916,0.0,11068771.68625446,0.0,126475022.55403827,0.017006910318167014,363800000.0,9709.858519213536
157,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,4,0,0,0,3,1,0,0,0,2,7,0,0.0,0.0,53358573.6002109,0.0,61061363.33241333,0.011427927287675544,6652952.897976996,0.0016156734391858253,74843606.29614219,0.0,369700000.0,635.1845210176856
158,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,1,3,5,2,0,0,0,32694901.094161935,0.0,88688198.01308078,0.018297084353806625,34807807.5230148,0.032130138076472976,30289328.11913395,0.0,81960644.81092641,0.09087350700685227,115300000.0,0.0
159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,1,0,3,7,3,5,0,1,0,0,6,0,60717312.84309486,0.0,103290268.05993256,0.0022488917557411917,105134708.4018905,0.0,15620259.352936132,0.0007334199287882359,76879550.72257242,0.004885981260654677,0.0,4609.593835753567
160,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,0,0,0,3,1,1,0,0,0,7,32694901.094161935,0.0,69328952.00762418,0.018519526025606695,54524958.03643597,0.06664359878972945,14860669.355670497,0.0013637773525884626,44193513.54513965,0.0,205800000.0,0.0
161,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,1,5,0,1,4,1,1,0,0,0,0,0,0,6,149092072.88558653,0.0,108721802.28074527,0.018119612242858643,44502405.461655825,0.007107629898177739,4372421.448544232,0.002924024140923091,54296932.628263034,0.015534106974667996,236500000.0,0.0
162,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,7,4,0,1,0,0,2,1,0,0,4,0.0,0.0,225994404.34691143,0.0,37712651.66889623,0.03802709158569868,21624401.25473153,0.004903206404708918,110532417.39583842,0.08588000100180379,279200000.0,0.0
163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,1,0,4,0,0,0,2,0,0,0,0,185588082.0969735,0.07783885184625255,72801033.18474877,0.04030960984705689,26403379.542306438,0.0,11355478.110400636,0.0027461826797776606,73211756.67769684,0.08143302101091128,0.0,0.0
164,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,2,0,0,0,0,0,4,0,7,0,185318376.6420668,0.01577293092685583,65124812.99473993,0.003087821721809371,14508519.89569411,0.003855616569176757,9695195.36216505,0.0,44193513.54513965,0.0,30700000.0,4951.220977733094
165,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,6,1,0,0,5,5,9,0,0,0,37255203.23710208,0.0,81222978.35955486,0.01785340407643665,21885532.79177561,0.0034790832193357787,49552146.45753273,0.0,114946340.97465582,0.12816538766672042,146000000.0,0.0
166,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,5,0,6,0,7,0,0,0,0,0,0,3,0,143669165.41336048,0.048473225270746406,82015481.84751818,0.018519526025606695,34221561.73832255,0.0,4142636.144063288,0.002675663110465045,30351526.042379983,0.0,377300000.0,0.0
167,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,3,0,0,2,5,6,6,5,2,0,0,0,0,0,1,0,37255203.23710208,0.0,233114817.4586118,0.0,55021520.85615872,0.0,603102.4287784066,4.233137362392673e-05,26482305.325986892,0.00019089576760160045,1488100000.0,166.52686995768363
168,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,7,2,0,0,0,0,0,0,0,1,0,0,6,1,115272862.040791,0.0,22766812.379174955,0.0032136127337585967,37963885.64463234,0.009932343093968884,15220141.570160473,0.000693488175830139,107509041.06377131,0.004885981260654677,146000000.0,7136.63478275599
169,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,5,1,4,0,0,0,4,0,0,7,3,7,0,6,4,151183698.71533537,0.0,22649888.68556567,0.026513897948233,26403379.542306438,0.0,44913465.97050338,0.0,93474154.4882322,0.013691197921473199,182600000.0,0.0
170,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,6,0,0,0,0,7,1,0,0,0,0,0,0,1,123239682.76336361,0.05360223921087935,22682759.46822016,0.026588737106227348,59903444.52010451,0.0,0.0,0.0,46728711.281976596,0.02396675325297519,542900000.0,0.0
171,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,3,7,2,7,0,0,0,0,0,0,0,3,0,0,0,7,207471907.7091167,0.0,23059121.6131982,0.0032934751836851918,0.0,0.0,11317652.120783994,0.00019917529347016018,87576507.93674538,0.005752020780714045,417700000.0,5144.334790735314
172,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,3,0,3,1,2,2,0,0,0,2,0,0,0,1,1,89068254.21950817,0.0,137436182.65853745,0.008837965982744334,42430643.48378429,0.09204908860895866,7332080.219521779,0.0,65309878.68927969,0.015931915987295174,182600000.0,0.0
173,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,1,1,0,7,0,1,0,7,5,0,100714900.1874114,0.0,84758237.86046812,0.05422185159631407,55690229.411618516,0.0,8332499.255105671,0.0013730913398888303,90595441.88119246,0.0,84600000.0,0.0
174,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0,7,0,1,1,0,0,0,2,0,0,0,1,0.0,0.0,121701716.67461371,0.0,21298688.77762975,0.00032758963342771543,14008896.75664346,0.0006833761194875257,74084777.41354027,0.008247690273588525,351800000.0,3499.6152975811347
175,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,3,1,0,9,0,3,0,0,0,1,0,0,1,76431543.68310125,0.0,146801903.44183543,0.002227595102427434,40434360.39983238,0.004340461912057927,10448701.40972872,0.00033113224606718316,37762161.959453635,0.0016906808320920452,205800000.0,3201.993025663126
176,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2,1,0,0,3,0,4,0,0,0,6,0,0,5,72222705.9376919,0.0,80649599.52883263,0.01371127067445918,27958174.736008726,0.0012075784477961436,12586457.998778107,0.0,36676675.840294495,0.0,461900000.0,1096.0199503068625
177,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,2,0,0,1,6,1,7,0,0,3,1,1,0,83497824.69174261,0.0,61011934.33093901,0.02678010611465497,99527916.95663401,0.0,18205294.435838796,0.006065770904280331,67816124.42406073,0.01897324724792671,61400000.0,0.0
178,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,5,2,0,0,1,0,0,0,7,6,9,0,0,0,98043050.03325048,0.0,60602701.40330648,0.009305415911584094,0.0,0.0,58267993.91849901,0.0,42069780.7336171,0.016776835532641435,382500000.0,2300.5015862375794
